Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate
1528,1950,5012.614528795812,957039,35,238,0.10000020807640028
1529,8880,5015.143884892086,958189,114,1036,0.10000020600600551
1530,9080,5017.800653594772,959263,95,979,0.10000020395621151
1531,1775,5015.682560418028,959494,19,212,0.10000020192681329
1532,9105,5018.351827676241,960667,126,1047,0.10000019991760793
1533,2010,5016.389432485323,960922,35,220,0.1000001979283945
1534,9230,5019.136245110822,962115,128,1065,0.10000019595897407
1535,3560,5018.185667752443,962547,45,387,0.1000001940091497
1536,9290,5020.966796875,963666,93,1026,0.1000001920787264
1537,2115,5019.076122316201,963898,19,213,0.10000019016751113
1538,1785,5016.9733420026005,964142,28,216,0.10000018827531279
1539,2305,5015.211176088369,964415,27,246,0.10000018640194212
1540,9260,5017.967532467533,965563,125,1023,0.10000018454721181
1541,3400,5016.9175859831275,965980,38,379,0.10000018271093637
1542,3835,5016.151102464332,966415,43,392,0.10000018089293218
1543,3770,5015.343486714193,966908,50,443,0.10000017909301744
1544,9465,5018.225388601037,968044,112,1024,0.10000017731101213
1545,1740,5016.10355987055,968293,24,225,0.10000017554673808
1546,8770,5018.531694695989,969462,127,1042,0.10000017380001885
1547,9465,5021.405946994182,970595,103,1030,0.10000017207067978
1548,4305,5020.94315245478,971081,58,428,0.1000001703585479
1549,8105,5022.934151065203,972232,109,1042,0.10000016866345203
1550,3845,5022.174193548387,972700,59,409,0.10000016698522264
1551,1895,5020.1579626047715,972959,25,234,0.10000016532369191
1552,9470,5023.025128865979,974059,115,985,0.1000001636786937
1553,9615,5025.981970379909,975196,112,1025,0.10000016205006348
1554,8575,5028.2657657657655,976402,122,1084,0.1000001604376384
1555,1890,5026.247588424438,976653,23,228,0.10000015884125724
1556,1910,5024.244858611825,976895,31,211,0.10000015726076032
1557,8455,5026.4482980089915,978073,117,1061,0.1000001556959896
1558,8685,5028.796534017972,979173,100,1000,0.10000015414678863
1559,9620,5031.741500962155,980310,125,1012,0.10000015261300245
1560,2975,5030.423076923077,980734,47,377,0.1000001510944777
1561,3535,5029.465086483024,981165,36,395,0.10000014959106253
1562,9265,5032.176696542893,982315,109,1041,0.10000014810260659
1563,9045,5034.744081893794,983413,117,981,0.10000014662896103
1564,2035,5032.826086956522,983670,29,228,0.10000014516997849
1565,3030,5031.546325878594,984085,38,377,0.10000014372551308
1566,2090,5029.6679438058745,984375,29,261,0.10000014229542033
1567,1690,5027.536694320357,984629,24,230,0.10000014087955723
1568,9475,5030.373086734694,985767,118,1020,0.10000013947778222
1569,2305,5028.636073932441,986034,29,238,0.1000001380899551
1570,9050,5031.197452229299,987155,122,999,0.10000013671593709
1571,10545,5034.707192870783,988360,124,1081,0.10000013535559078
1572,1765,5032.627226463104,988619,27,232,0.10000013400878015
1573,9165,5035.254291163382,989712,118,975,0.10000013267537051
1574,2900,5033.8977128335455,990135,41,382,0.10000013135522852
1575,9175,5036.526984126984,991265,115,1015,0.10000013004822216
1576,8795,5038.911802030457,992157,91,801,0.10000012875422072
1577,8440,5041.068484464173,993307,108,1042,0.10000012747309482
1578,8540,5043.285804816223,994566,114,1145,0.10000012620471634
1579,2210,5041.491450284991,994832,27,239,0.10000012494895842
1580,8745,5043.835443037975,995945,105,1008,0.10000012370569551
1581,9570,5046.698292220114,997049,117,987,0.10000012247480328
1582,8450,5048.849557522124,998202,102,1051,0.10000012125615863
1583,1860,5046.835123183828,998442,26,214,0.10000012004963969
1584,9035,5049.352904040404,999596,116,1038,0.10000011885512582
1585,8915,5051.791798107255,1000719,117,1006,0.10000011767249756
1586,8805,5054.158259773014,1001855,99,1037,0.10000011650163665
1587,2030,5052.252678008822,1002103,23,225,0.10000011534242599
1588,1600,5050.078715365239,1002348,28,217,0.10000011419474968
1589,2015,5048.168659534298,1002574,20,206,0.10000011305849293
1590,5575,5048.5,1003202,62,566,0.10000011193354214
1591,9810,5051.492771841609,1004297,97,998,0.10000011081978477
1592,9730,5054.431532663317,1005429,134,998,0.1000001097171095
1593,9370,5057.1406151914625,1006572,128,1015,0.10000010862540601
1594,8490,5059.294228356336,1007720,96,1052,0.10000010754456516
1595,2475,5057.673981191223,1008021,31,270,0.10000010647447886
1596,8725,5059.971804511279,1009111,102,988,0.10000010541504009
1597,1965,5058.033813400125,1009355,19,225,0.10000010436614293
1598,9060,5060.538172715895,1010448,125,968,0.10000010332768244
1599,1865,5058.5397123202,1010720,29,243,0.10000010229955483
1600,9275,5061.175,1011833,109,1004,0.10000010128165725
1601,1630,5059.031855090569,1012088,23,232,0.10000010027388792
1602,9240,5061.641697877653,1013186,101,997,0.10000009927614607
1603,9335,5064.307548346849,1014281,116,979,0.10000009828833191
1604,2185,5062.51246882793,1014542,21,240,0.10000009731034668
1605,8640,5064.741433021807,1015652,104,1006,0.10000009634209255
1606,8475,5066.864881693648,1016790,119,1019,0.10000009538347271
1607,1815,5064.841319228376,1017041,26,225,0.1000000944343913
1608,8830,5067.182835820896,1018161,129,991,0.1000000934947534
1609,8775,5069.487259167185,1019303,101,1041,0.10000009256446506
1610,8920,5071.878881987577,1020455,128,1024,0.10000009164343325
1611,10775,5075.418994413408,1021658,133,1070,0.10000009073156585
1612,8845,5077.757444168735,1022805,108,1039,0.10000008982877168
1613,1775,5075.709857408556,1023062,28,229,0.10000008893496047
1614,8465,5077.809789343247,1023990,90,838,0.10000008805004283
1615,2400,5076.151702786377,1024293,40,263,0.10000008717393026
1616,9545,5078.917079207921,1025425,116,1016,0.10000008630653516
1617,1855,5076.923314780458,1025668,26,217,0.1000000854477708
1618,1750,5074.867119901112,1025917,27,222,0.10000008459755126
1619,9495,5077.597282273008,1027056,123,1016,0.10000008375579157
1620,1715,5075.521604938272,1027292,29,207,0.10000008292240752
1621,8895,5077.877853177051,1028460,122,1046,0.10000008209731577
1622,1965,5075.95869297164,1028721,29,232,0.10000008128043383
1623,2025,5074.078866296981,1028974,27,226,0.10000008047168
1624,1825,5072.078201970443,1029209,29,206,0.10000007967097341
1625,1930,5070.1446153846155,1029477,33,235,0.10000007887823398
1626,1525,5067.964329643297,1029723,32,214,0.10000007809338243
1627,3970,5067.2894898586355,1030176,40,413,0.1000000773163403
1628,1820,5065.2948402948405,1030436,25,235,0.10000007654702986
1629,1910,5063.357888275015,1030695,26,233,0.10000007578537419
1630,9245,5065.923312883436,1031831,118,1018,0.10000007503129711
1631,9215,5068.4671980380135,1032983,119,1033,0.10000007428472324
1632,1735,5066.424632352941,1033226,27,216,0.10000007354557788
1633,9100,5068.894672382119,1034337,110,1001,0.10000007281378716
1634,8520,5071.006731946144,1035446,121,988,0.10000007208927787
1635,8760,5073.262996941896,1036340,81,813,0.10000007137197757
1636,2415,5071.638141809291,1036622,35,247,0.10000007066181453
1637,1520,5069.468540012217,1036874,33,219,0.10000006995871773
1638,9210,5071.996336996337,1037990,104,1012,0.10000006926261686
1639,1845,5070.027455765711,1038234,24,220,0.1000000685734423
1640,8240,5071.960365853659,1039369,111,1024,0.10000006789112516
1641,1940,5070.051797684338,1039620,30,221,0.10000006721559718
1642,9195,5072.563946406821,1040722,107,995,0.1000000665467908
1643,9755,5075.4138770541695,1041875,132,1021,0.10000006588463918
1644,8980,5077.788929440389,1043040,106,1059,0.10000006522907606
1645,9070,5080.215805471124,1044177,114,1023,0.10000006458003591
1646,1865,5078.262454434994,1044438,35,226,0.10000006393745381
1647,3705,5077.428658166363,1044921,54,429,0.10000006330126553
1648,6145,5078.0764563106795,1045572,77,574,0.1000000626714074
1649,8715,5080.281989084294,1046691,113,1006,0.10000006204781649
1650,9315,5082.848484848485,1047818,97,1030,0.10000006143043039
1651,9555,5085.557238037553,1048953,111,1024,0.1000000608191874
1652,3745,5084.745762711865,1049383,30,400,0.10000006021402637
1653,9070,5087.156684815487,1050479,87,1009,0.1000000596148868
1654,9165,5089.622128174124,1051605,120,1006,0.10000005902170876
1655,9125,5092.060422960725,1052765,114,1046,0.10000005843443295
1656,4895,5091.941425120773,1053378,76,537,0.10000005785300063
1657,1555,5089.80687990344,1053644,31,235,0.10000005727735366
1658,2520,5088.256936067552,1053948,37,267,0.10000005670743446
1659,9040,5090.638939119952,1055148,130,1070,0.10000005614318606
1660,9455,5093.268072289156,1056294,130,1016,0.10000005558455202
1661,1810,5091.2913907284765,1056541,27,220,0.10000005503147649
1662,9745,5094.091456077015,1057653,114,998,0.10000005448390416
1663,9865,5096.960312687914,1058793,120,1020,0.10000005394178024
1664,9510,5099.612379807692,1059886,113,980,0.10000005340505057
1665,8560,5101.690690690691,1061012,100,1026,0.10000005287366144
1666,8895,5103.967587034814,1062190,118,1060,0.10000005234755971
1667,9665,5106.703659268146,1063329,114,1025,0.10000005182669279
1668,8880,5108.965827338129,1064448,116,1003,0.10000005131100859
1669,3495,5107.9988016776515,1064858,47,363,0.10000005080045551
1670,1825,5106.0329341317365,1065105,32,215,0.10000005029498253
1671,1660,5103.970676241772,1065334,21,208,0.1000000497945391
1672,8860,5106.2171052631575,1066441,102,1005,0.10000004929907516
1673,9130,5108.62223550508,1067569,122,1006,0.10000004880854116
1674,2860,5107.278972520908,1067885,35,281,0.10000004832288807
1675,10090,5110.253731343284,1069010,128,997,0.1000000478420673
1676,3540,5109.316825775656,1069449,44,395,0.10000004736603077
1677,1690,5107.277877161598,1069697,29,219,0.1000000468947309
1678,8815,5109.487485101311,1070872,134,1041,0.10000004642812052
1679,9910,5112.346634901727,1072048,120,1056,0.100000045966153
1680,5305,5112.461309523809,1072649,64,537,0.10000004550878214
1681,8870,5114.696609161214,1073815,105,1061,0.10000004505596219
1682,2025,5112.859690844233,1074101,44,242,0.10000004460764787
1683,9045,5115.196078431372,1075230,114,1015,0.10000004416379436
1684,9660,5117.894893111639,1076331,115,986,0.10000004372435727
1685,8945,5120.166172106825,1077429,101,997,0.10000004328929264
1686,9445,5122.731316725979,1078552,110,1013,0.10000004285855699
1687,3650,5121.858328393598,1078991,47,392,0.10000004243210722
1688,7125,5123.045023696683,1079721,68,662,0.1000000420099007
1689,2290,5121.367673179396,1080005,21,263,0.1000000415918952
1690,8635,5123.44674556213,1081146,97,1044,0.10000004117804893
1691,9295,5125.913660555884,1082242,115,981,0.1000000407683205
1692,1875,5123.99231678487,1082530,35,253,0.10000004036266893
1693,1885,5122.079149438866,1082771,24,217,0.10000003996105367
1694,1845,5120.144628099173,1082996,26,199,0.10000003956343453
1695,8680,5122.244837758112,1084090,95,999,0.10000003916977179
1696,1925,5120.359669811321,1084330,28,212,0.10000003878002604
1697,8855,5122.560400707131,1085477,109,1038,0.10000003839415834
1698,3205,5121.43109540636,1085903,50,376,0.10000003801213007
1699,8260,5123.278399058269,1087041,109,1029,0.10000003763390307
1700,9075,5125.60294117647,1088180,113,1026,0.10000003725943947
1701,3615,5124.7148736037625,1088606,43,383,0.10000003688870186
1702,9335,5127.1886016451235,1089737,120,1011,0.10000003652165314
1703,8685,5129.277745155608,1090900,122,1041,0.10000003615825662
1704,8930,5131.508215962442,1092023,118,1005,0.10000003579847595
1705,8560,5133.519061583578,1093151,97,1031,0.10000003544227518
1706,10215,5136.497655334115,1094310,128,1031,0.10000003508961863
1707,3600,5135.597539543058,1094730,38,382,0.1000000347404711
1708,8725,5137.69906323185,1095848,112,1006,0.10000003439479764
1709,8905,5139.903452311293,1096925,103,974,0.10000003405256368
1710,9045,5142.187134502924,1098050,96,1029,0.10000003371373502
1711,8760,5144.301578024547,1099169,88,1031,0.10000003337827774
1712,1975,5142.450350467289,1099430,24,237,0.10000003304615833
1713,2115,5140.683012259195,1099685,24,231,0.10000003271734356
1714,8985,5142.925904317386,1100787,100,1002,0.10000003239180055
1715,8930,5145.134110787172,1101969,114,1068,0.10000003206949676
1716,1560,5143.044871794872,1102222,38,215,0.10000003175039993
1717,8745,5145.142690739663,1103388,91,1075,0.10000003143447816
1718,8615,5147.162398137369,1104532,110,1034,0.10000003112169989
1719,2880,5145.8435136707385,1104827,34,261,0.1000000308120338
1720,9510,5148.3808139534885,1105935,124,984,0.10000003050544894
1721,9635,5150.987797791981,1107082,116,1031,0.10000003020191466
1722,1930,5149.117305458769,1107299,16,201,0.10000002990140058
1723,2035,5147.3099245502035,1107552,26,227,0.10000002960387668
1724,1825,5145.38283062645,1107802,34,216,0.10000002930931318
1725,3175,5144.240579710145,1108225,38,385,0.10000002901768064
1726,2885,5142.931633835457,1108650,44,381,0.10000002872894989
1727,1825,5141.010422698321,1108895,33,212,0.10000002844309207
1728,9430,5143.492476851852,1110027,120,1012,0.10000002816007857
1729,9260,5145.873337189127,1111121,120,974,0.1000000278798811
1730,9160,5148.193641618497,1112235,130,984,0.10000002760247166
1731,1670,5146.184286539573,1112477,24,218,0.10000002732782247
1732,9030,5148.426674364896,1113579,103,999,0.1000000270559061
1733,10045,5151.252163877669,1114692,116,997,0.10000002678669534
1734,9755,5153.907151095733,1115818,119,1007,0.10000002652016327
1735,1930,5152.048991354467,1116079,24,237,0.10000002625628322
1736,8475,5153.963133640553,1117174,94,1001,0.10000002599502884
1737,1765,5152.012089810018,1117448,34,240,0.10000002573637398
1738,9825,5154.70080552359,1118587,126,1013,0.10000002548029278
1739,9395,5157.139160437033,1119669,100,982,0.10000002522675963
1740,9580,5159.681034482759,1120778,103,1006,0.10000002497574918
1741,9740,5162.311889718552,1121897,107,1012,0.10000002472723633
1742,9305,5164.690011481056,1122997,133,967,0.10000002448119621
1743,9000,5166.89041881813,1124161,115,1049,0.10000002423760425
1744,3670,5166.032110091744,1124578,40,377,0.10000002399643605
1745,2980,5164.779369627508,1124996,45,373,0.10000002375766752
1746,9775,5167.41981672394,1126094,122,976,0.10000002352127478
1747,9715,5170.022896393818,1127192,110,988,0.10000002328723419
1748,3680,5169.170480549199,1127630,49,389,0.10000002305552233
1749,8930,5171.320754716981,1128745,105,1010,0.10000002282611606
1750,3820,5170.548571428571,1129195,47,403,0.1000000225989924
1751,9190,5172.844089091947,1130310,115,1000,0.10000002237412868
1752,1850,5170.947488584475,1130578,33,235,0.10000002215150237
1753,8605,5172.906446092413,1131704,93,1033,0.10000002193109124
1754,9235,5175.222348916762,1132813,108,1001,0.10000002171287324
1755,9245,5177.541310541311,1133992,137,1042,0.10000002149682655
1756,8680,5179.535876993166,1135112,106,1014,0.10000002128292955
1757,9295,5181.878201479795,1136223,130,981,0.10000002107116086
1758,1935,5180.031285551763,1136445,20,202,0.1000000208614993
1759,10765,5183.206367254122,1137662,118,1099,0.10000002065392392
1760,9580,5185.704545454545,1138767,119,986,0.10000002044841394
1761,1735,5183.745031232254,1139012,34,211,0.10000002024494882
1762,1925,5181.895573212259,1139277,26,239,0.10000002004350822
1763,6270,5182.512762336925,1139959,69,613,0.10000001984407197
1764,3200,5181.388888888889,1140369,31,379,0.10000001964662016
1765,8355,5183.186968838527,1141514,113,1032,0.10000001945113303
1766,9110,5185.410532276331,1142651,123,1014,0.10000001925759101
1767,1765,5183.474816072439,1142916,32,233,0.10000001906597479
1768,8715,5185.472285067874,1144017,89,1012,0.10000001887626517
1769,8775,5187.501413227812,1145194,109,1068,0.10000001868844319
1770,2050,5185.728813559322,1145462,22,246,0.10000001850249007
1771,9090,5187.933370976849,1146587,127,998,0.10000001831838722
1772,1855,5186.052483069978,1146821,23,211,0.10000001813611623
1773,9650,5188.570219966159,1147900,114,965,0.10000001795565885
1774,1825,5186.674182638106,1148137,32,205,0.10000001777699706
1775,7040,5187.718309859155,1148867,86,644,0.10000001760011298
1776,9345,5190.059121621622,1150060,137,1056,0.10000001742498893
1777,1755,5188.126055149128,1150317,34,223,0.1000000172516074
1778,8730,5190.118110236221,1151447,131,999,0.10000001707995104
1779,2015,5188.333333333333,1151695,28,220,0.10000001691000268
1780,9375,5190.685393258427,1152811,129,987,0.10000001674174534
1781,9900,5193.329590117912,1153915,119,985,0.10000001657516219
1782,9175,5195.563973063973,1155029,112,1002,0.10000001641023658
1783,2015,5193.780145821649,1155282,32,221,0.100000016246952
1784,1795,5191.875,1155520,13,225,0.10000001608529212
1785,9275,5194.162464985994,1156657,94,1043,0.10000001592524078
1786,9695,5196.682530795073,1157787,110,1020,0.100000015766782
1787,8495,5198.52825965305,1158908,106,1015,0.10000001560989989
1788,9460,5200.911633109619,1160022,118,996,0.1000000154545788
1789,9020,5203.046394633874,1161133,111,1000,0.10000001530080317
1790,9225,5205.293296089386,1162265,127,1005,0.10000001514855764
1791,9165,5207.50418760469,1163374,112,997,0.10000001499782697
1792,9290,5209.782366071428,1164485,114,997,0.1000000148485961
1793,8805,5211.7875069715565,1165609,111,1013,0.1000000147008501
1794,9660,5214.2670011148275,1166750,125,1016,0.10000001455457419
1795,9030,5216.392757660167,1167690,94,846,0.10000001440975376
1796,9210,5218.616369710468,1168813,122,1001,0.10000001426637431
1797,8500,5220.442404006678,1169917,101,1003,0.10000001412442151
1798,2055,5218.681868743048,1170166,28,221,0.10000001398388117
1799,9010,5220.7893274041135,1171262,90,1006,0.10000001384473924
1800,9080,5222.933333333333,1172392,117,1013,0.10000001370698178
1801,2280,5221.29927817879,1172677,38,247,0.10000001357059503
1802,8625,5223.188124306326,1173846,124,1045,0.10000001343556535
1803,8645,5225.085967831392,1175035,113,1076,0.10000001330187924
1804,1935,5223.262195121952,1175306,33,238,0.10000001316952334
1805,1970,5221.459833795014,1175561,27,228,0.10000001303848438
1806,8700,5223.3859357696565,1176710,103,1046,0.1000000129087493
1807,1845,5221.516325401218,1176953,25,218,0.1000000127803051
1808,3550,5220.591814159292,1177382,48,381,0.10000001265313893
1809,9455,5222.932559425097,1178500,105,1013,0.1000000125272381
1810,2135,5221.226519337017,1178786,30,256,0.10000001240259
1811,1865,5219.373274434014,1179026,24,216,0.10000001227918216
1812,8860,5221.382450331126,1180146,126,994,0.10000001215700226
1813,2360,5219.804191947049,1180424,34,244,0.10000001203603807
1814,8175,5221.433296582139,1181321,89,808,0.10000001191627748
1815,3330,5220.391184573003,1181746,43,382,0.10000001179770855
1816,1615,5218.405837004405,1181992,21,225,0.10000001168031938
1817,9020,5220.498073747936,1183095,108,995,0.10000001156409827
1818,8230,5222.153465346535,1184192,104,993,0.10000001144903356
1819,9170,5224.32380428807,1185338,119,1027,0.10000001133511378
1820,1935,5222.516483516483,1185585,20,227,0.10000001122232752
1821,8915,5224.544206479956,1186736,118,1033,0.10000001111066349
1822,9395,5226.833150384193,1187885,137,1012,0.10000001100011054
1823,9685,5229.2786615469,1188976,100,991,0.10000001089065762
1824,9085,5231.392543859649,1190086,81,1029,0.10000001078229376
1825,2075,5229.6630136986305,1190352,24,242,0.10000001067500815
1826,6345,5230.273822562979,1191060,79,629,0.10000001056879003
1827,10655,5233.2430213464695,1192218,110,1048,0.10000001046362882
1828,9435,5235.5415754923415,1193368,113,1037,0.10000001035951397
1829,8510,5237.331875341717,1194477,101,1008,0.10000001025643508
1830,1610,5235.349726775957,1194716,25,214,0.10000001015438185
1831,1565,5233.345166575642,1194957,26,215,0.10000001005334407
1832,1555,5231.337336244542,1195207,24,226,0.10000000995331162
1833,8585,5233.166939443535,1196328,106,1015,0.10000000985427451
1834,8665,5235.038167938931,1197466,105,1033,0.10000000975622285
1835,9670,5237.455040871934,1198611,123,1022,0.10000000965914681
1836,9485,5239.768518518518,1199715,115,989,0.10000000956303669
1837,1625,5237.80076211214,1199975,30,230,0.10000000946788289
1838,9155,5239.931991294886,1201081,114,992,0.10000000937367587
1839,8785,5241.859706362154,1202169,110,978,0.10000000928040624
1840,8775,5243.779891304348,1203345,108,1068,0.10000000918806466
1841,1870,5241.947311243889,1203615,28,242,0.10000000909664189
1842,2370,5240.388165038003,1203939,35,289,0.10000000900612879
1843,8750,5242.292457948996,1205054,109,1006,0.10000000891651631
1844,8945,5244.300433839479,1206169,102,1013,0.10000000882779549
1845,2355,5242.734417344173,1206462,32,261,0.10000000873995746
1846,8860,5244.693932827736,1207545,116,967,0.10000000865299342
1847,5745,5244.964807796427,1208177,68,564,0.1000000085668947
1848,9105,5247.053571428572,1209297,110,1010,0.10000000848165268
1849,1840,5245.21092482423,1209560,26,237,0.10000000839725882
1850,1980,5243.445945945946,1209804,21,223,0.1000000083137047
1851,3090,5242.282549972988,1210224,46,374,0.10000000823098196
1852,9485,5244.57343412527,1211310,88,998,0.10000000814908232
1853,9015,5246.6082029141935,1212423,112,1001,0.1000000080679976
1854,8530,5248.379180151025,1213526,97,1006,0.10000000798771967
1855,1770,5246.504043126684,1213783,27,230,0.10000000790824054
1856,9525,5248.8092672413795,1214864,98,983,0.10000000782955223
1857,9145,5250.907377490576,1215990,113,1013,0.10000000775164689
1858,1715,5249.004305705059,1216220,29,201,0.10000000767451671
1859,9305,5251.186121570737,1217325,121,984,0.10000000759815399
1860,9175,5253.295698924731,1218436,105,1006,0.1000000075225511
1861,1805,5251.442772702848,1218678,27,215,0.10000000744770046
1862,2120,5249.761009667025,1218937,28,231,0.1000000073735946
1863,9240,5251.902844873859,1220033,106,990,0.10000000730022611
1864,2370,5250.356759656653,1220324,45,246,0.10000000722758765
1865,8995,5252.364611260054,1221514,110,1080,0.10000000715567195
1866,8780,5254.255091103966,1222648,125,1009,0.10000000708447182
1867,8555,5256.0230316014995,1223834,112,1074,0.10000000701398015
1868,1760,5254.151498929336,1224065,24,207,0.10000000694418988
1869,8960,5256.134296415195,1224981,98,818,0.10000000687509404
1870,9150,5258.216577540107,1226087,119,987,0.1000000068066857
1871,8635,5260.021378941742,1227211,107,1017,0.10000000673895806
1872,1720,5258.130341880342,1227456,22,223,0.1000000066719043
1873,2270,5256.5349706353445,1227748,32,260,0.10000000660551775
1874,8535,5258.284418356457,1228833,100,985,0.10000000653979174
1875,8440,5259.981333333333,1229968,124,1011,0.10000000647471974
1876,1805,5258.139658848614,1230200,28,204,0.10000000641029519
1877,8900,5260.079914757592,1231353,129,1024,0.1000000063465117
1878,9495,5262.334930777422,1232479,118,1008,0.10000000628336285
1879,9795,5264.747205960617,1233603,110,1014,0.10000000622084235
1880,9415,5266.954787234043,1234692,94,995,0.10000000615894393
1881,10360,5269.662413609782,1235836,130,1014,0.10000000609766141
1882,9105,5271.700318809777,1236943,101,1006,0.10000000603698866
1883,9030,5273.696229421136,1238034,105,986,0.10000000597691962
1884,8750,5275.541401273886,1239138,97,1007,0.10000000591744829
1885,9485,5277.774535809019,1240229,107,984,0.10000000585856869
1886,8990,5279.742841993638,1241357,128,1000,0.10000000580027496
1887,3465,5278.781134075251,1241787,54,376,0.10000000574256125
1888,8730,5280.609110169492,1242891,110,994,0.10000000568542182
1889,9530,5282.858655373213,1244026,106,1029,0.10000000562885092
1890,3280,5281.798941798942,1244439,49,364,0.10000000557284291
1891,1960,5280.042305658382,1244692,24,229,0.1000000055173922
1892,10275,5282.682346723044,1245912,134,1086,0.10000000546249324
1893,9215,5284.759640781828,1247023,111,1000,0.10000000540814052
1894,9625,5287.05121436114,1248201,116,1062,0.10000000535432862
1895,2020,5285.327176781003,1248438,20,217,0.10000000530105216
1896,1580,5283.372890295359,1248673,28,207,0.10000000524830581
1897,9525,5285.608856088561,1249780,122,985,0.1000000051960843
1898,8685,5287.399894625922,1250939,109,1050,0.1000000051443824
1899,9485,5289.610321221696,1252060,124,997,0.10000000509319494
1900,8480,5291.289473684211,1253156,110,986,0.1000000050425168
1901,8670,5293.066806943714,1254066,96,814,0.10000000499234292
1902,2070,5291.372239747634,1254343,33,244,0.10000000494266828
1903,9225,5293.439306358381,1255445,110,992,0.10000000489348791
1904,1935,5291.675420168067,1255686,28,213,0.10000000484479689
1905,9380,5293.821522309711,1256810,117,1007,0.10000000479659035
1906,9070,5295.802728226653,1257908,111,987,0.10000000474886349
1907,9635,5298.078133193498,1259012,103,1001,0.1000000047016115
1908,8415,5299.711740041928,1260153,105,1036,0.10000000465482968
1909,11025,5302.710843373494,1261312,122,1037,0.10000000460851335
1910,8970,5304.630890052356,1262400,98,990,0.10000000456265788
1911,13695,5309.02145473574,1263958,152,1406,0.10000000451725868
1912,9190,5311.051255230125,1265069,116,995,0.10000000447231121
1913,9540,5313.261892315734,1266186,117,1000,0.10000000442781096
1914,3910,5312.528735632184,1266627,46,395,0.1000000043837535
1915,9120,5314.516971279373,1267763,111,1025,0.10000000434013444
1916,3485,5313.562108559499,1268185,45,377,0.10000000429694937
1917,13090,5317.618675013041,1269815,150,1480,0.10000000425419402
1918,1760,5315.763816475495,1270106,33,258,0.10000000421186407
1919,9250,5317.813965607087,1271235,102,1027,0.10000000416995533
1920,1865,5316.015625,1271488,23,230,0.10000000412846358
1921,9525,5318.206663196252,1272610,115,1007,0.10000000408738467
1922,3385,5317.200832466181,1273043,40,393,0.10000000404671452
1923,9120,5319.178367134686,1274160,116,1001,0.10000000400644904
1924,9430,5321.314968814969,1275251,116,975,0.1000000039665842
1925,8735,5323.0883116883115,1276378,109,1018,0.10000000392711603
1926,9340,5325.1739356178605,1277461,105,978,0.10000000388804058
1927,10430,5327.823040996367,1278593,124,1008,0.10000000384935392
1928,9610,5330.044087136929,1279735,132,1010,0.10000000381105222
1929,4070,5329.390876101607,1280184,46,403,0.1000000037731316
1930,9090,5331.339378238342,1281335,139,1012,0.10000000373558833
1931,9140,5333.311755567063,1282490,116,1039,0.1000000036984186
1932,1925,5331.547619047619,1282746,32,224,0.10000000366161872
1933,3180,5330.434557682359,1283169,42,381,0.100000003625185
1934,8950,5332.306101344364,1284273,117,987,0.10000000358911382
1935,8625,5334.007751937985,1285382,105,1004,0.10000000355340154
1936,4000,5333.318698347108,1285823,50,391,0.1000000035180446
1937,8665,5335.038719669592,1286896,92,981,0.10000000348303947
1938,9060,5336.9607843137255,1288054,101,1057,0.10000000344838264
1939,3670,5336.101083032491,1288485,50,381,0.10000000341407067
1940,8245,5337.600515463918,1289598,96,1017,0.1000000033801001
1941,1575,5335.662029881504,1289854,26,230,0.10000000334646754
1942,8800,5337.445932028836,1290986,96,1036,0.10000000331316963
1943,3520,5336.510550694802,1291420,56,378,0.10000000328020305
1944,2215,5334.904835390947,1291699,38,241,0.10000000324756447
1945,9195,5336.8894601542415,1292795,114,982,0.10000000321525067
1946,3305,5335.845323741008,1293220,46,379,0.10000000318325838
1947,9330,5337.896764252697,1294286,71,995,0.10000000315158444
1948,4070,5337.24589322382,1294762,59,417,0.10000000312022565
1949,8335,5338.783991790662,1295866,99,1005,0.10000000308917889
1950,2095,5337.120512820513,1296165,32,267,0.10000000305844105
1951,9105,5339.051768323937,1297236,103,968,0.10000000302800904
1952,3420,5338.068647540984,1297657,36,385,0.10000000299787985
1953,9370,5340.133128520225,1298792,99,1036,0.10000000296805045
1954,2630,5338.7461617195495,1299115,39,284,0.10000000293851785
1955,4290,5338.209718670077,1299638,54,469,0.10000000290927911
1956,10125,5340.656952965235,1300850,112,1100,0.1000000028803313
1957,1820,5338.8579458354625,1301081,26,205,0.10000000285167153
1958,3010,5337.668539325843,1301505,35,389,0.10000000282329692
1959,1955,5335.941807044411,1301744,24,215,0.10000000279520464
1960,9675,5338.155612244898,1302904,132,1028,0.10000000276739189
1961,1525,5336.2111167771545,1303152,29,219,0.10000000273985589
1962,9130,5338.144750254842,1304306,111,1043,0.10000000271259386
1963,2160,5336.5257259297,1304555,22,227,0.1000000026856031
1964,9800,5338.798370672098,1305617,88,974,0.10000000265888091
1965,9195,5340.760814249364,1306721,97,1007,0.1000000026324246
1966,8990,5342.616988809766,1307833,116,996,0.10000000260623154
1967,8830,5344.389933909507,1308950,108,1009,0.1000000025802991
1968,3365,5343.384146341464,1309378,51,377,0.1000000025546247
1969,9650,5345.571356018283,1310516,119,1019,0.10000000252920575
1970,1615,5343.677664974619,1310770,25,229,0.10000000250403974
1971,3730,5342.858954845256,1311196,50,376,0.10000000247912413
1972,9040,5344.7337728194725,1312309,114,999,0.10000000245445644
